user id: Y25010,start time: 1659719642230,application version: 0.1
timestamp,is eye tracking valid and enabled,eye gaze origin,eye gaze direction,eye gaze hit position,eye gaze target name,left hand index position,left hand palm position,right hand index position,right hand palm position,head gaze origin,head gaze direction,head gaze hit position,head gaze target name,3d model position,button 1 position,button 2 position,button 3 position
"1659719644160","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719644206","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719644229","False","(-0.2, 0.0, -0.3)","(0.5, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.3)","(0.5, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719644258","False","(-0.2, 0.0, -0.3)","(0.5, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.3)","(0.5, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719644297","False","(-0.2, 0.0, -0.3)","(0.5, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.3)","(0.5, -0.2, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719644336","False","(-0.2, 0.0, -0.3)","(0.5, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.3)","(0.5, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719644368","False","(-0.2, 0.0, -0.3)","(0.5, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","null","null","null","null","(-0.2, 0.0, -0.3)","(0.5, -0.3, 0.8)","(-0.1, 0.0, -0.2)","Quad","","","",""
"1659719644407","False","(-0.2, 0.0, -0.3)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.3)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719644432","False","(-0.2, 0.0, -0.3)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.3)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719644467","False","(-0.2, 0.0, -0.3)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.3)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719644497","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719644528","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719644560","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719644601","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
