user id: 000003,start time: 1658514341637,application version: 0.1
timestamp,is eye tracking valid and enabled,eye gaze origin,eye gaze direction,eye gaze hit position,eye gaze target name,left hand index position,left hand palm position,right hand index position,right hand palm position,head gaze origin,head gaze direction,head gaze hit position,head gaze target name,3d model position,button 1 position,button 2 position,button 3 position
"1658514343558","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514343601","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514343627","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514343669","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514343701","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514343733","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514343780","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","","","",""
"1658514343802","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","","","",""
"1658514343830","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","","","",""
"1658514343867","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","","","",""
"1658514343907","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","","","",""
"1658514343942","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","","","",""
"1658514343989","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","","","",""
"1658514343997","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","","","",""
"1658514344027","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","","","",""
"1658514344076","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","","","",""
"1658514344119","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","","","",""
"1658514344149","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","","","",""
"1658514344177","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","","","",""
"1658514344210","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","","","",""
"1658514344237","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","","","",""
"1658514344267","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","","","",""
"1658514344317","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","","","",""
"1658514344327","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","","","",""
"1658514344367","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","","","",""
"1658514344407","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(0.0, 0.0, 0.0)","","","","",""
