user id: 000009,start time: 1659801684503,application version: 1.0.40
timestamp,is eye tracking valid and enabled,eye gaze origin,eye gaze direction,eye gaze hit position,eye gaze target name,left hand index position,left hand palm position,right hand index position,right hand palm position,head gaze origin,head gaze direction,head gaze hit position,head gaze target name,3d model position,button 1 position,button 2 position,button 3 position
"1659801686127","False","(-0.14, 0.03, -0.08)","(-0.85, -0.19, 0.50)","(-0.22, 0.01, -0.03)","Quad","null","null","null","null","(-0.14, 0.03, -0.08)","(-0.85, -0.19, 0.50)","(-0.22, 0.01, -0.03)","Quad","","","",""
"1659801686157","False","(-0.14, 0.03, -0.08)","(-0.85, -0.19, 0.50)","(-0.22, 0.01, -0.03)","Quad","null","null","null","null","(-0.14, 0.03, -0.08)","(-0.85, -0.19, 0.50)","(-0.22, 0.01, -0.03)","Quad","","","",""
"1659801686187","False","(-0.14, 0.03, -0.08)","(-0.85, -0.19, 0.50)","(-0.22, 0.01, -0.03)","Quad","null","null","null","null","(-0.14, 0.03, -0.08)","(-0.85, -0.19, 0.50)","(-0.22, 0.01, -0.03)","Quad","","","",""
"1659801686229","False","(-0.13, 0.03, -0.08)","(-0.85, -0.19, 0.50)","(-0.22, 0.01, -0.03)","Quad","null","null","null","null","(-0.13, 0.03, -0.08)","(-0.85, -0.19, 0.50)","(-0.22, 0.01, -0.03)","Quad","","","",""
"1659801686257","False","(-0.13, 0.03, -0.08)","(-0.85, -0.19, 0.50)","(-0.22, 0.01, -0.03)","Quad","null","null","null","null","(-0.13, 0.03, -0.08)","(-0.85, -0.19, 0.50)","(-0.22, 0.01, -0.03)","Quad","","","",""
"1659801686287","False","(-0.13, 0.03, -0.08)","(-0.85, -0.18, 0.50)","(-0.22, 0.01, -0.03)","Quad","null","null","null","null","(-0.13, 0.03, -0.08)","(-0.85, -0.18, 0.50)","(-0.22, 0.01, -0.03)","Quad","","","",""
"1659801686329","False","(-0.13, 0.03, -0.07)","(-0.85, -0.18, 0.50)","(-0.22, 0.01, -0.02)","Quad","null","null","null","null","(-0.13, 0.03, -0.07)","(-0.85, -0.18, 0.50)","(-0.22, 0.01, -0.02)","Quad","","","",""
"1659801686367","False","(-0.13, 0.03, -0.07)","(-0.85, -0.18, 0.49)","(-0.22, 0.01, -0.02)","Quad","null","null","null","null","(-0.13, 0.03, -0.07)","(-0.85, -0.18, 0.49)","(-0.22, 0.01, -0.02)","Quad","","","",""
"1659801686393","False","(-0.13, 0.03, -0.07)","(-0.85, -0.18, 0.49)","(-0.22, 0.01, -0.02)","Quad","null","null","null","null","(-0.13, 0.03, -0.07)","(-0.85, -0.18, 0.49)","(-0.22, 0.01, -0.02)","Quad","","","",""
"1659801686427","False","(-0.13, 0.03, -0.07)","(-0.85, -0.18, 0.49)","(-0.21, 0.01, -0.02)","Quad","null","null","null","null","(-0.13, 0.03, -0.07)","(-0.85, -0.18, 0.49)","(-0.21, 0.01, -0.02)","Quad","","","",""
"1659801686458","False","(-0.13, 0.03, -0.07)","(-0.85, -0.18, 0.49)","(-0.21, 0.01, -0.02)","Quad","null","null","null","null","(-0.13, 0.03, -0.07)","(-0.85, -0.18, 0.49)","(-0.21, 0.01, -0.02)","Quad","","","",""
"1659801686487","False","(-0.13, 0.03, -0.07)","(-0.85, -0.18, 0.49)","(-0.21, 0.01, -0.02)","Quad","null","null","null","null","(-0.13, 0.03, -0.07)","(-0.85, -0.18, 0.49)","(-0.21, 0.01, -0.02)","Quad","","","",""
"1659801686527","False","(-0.13, 0.03, -0.07)","(-0.86, -0.18, 0.49)","(-0.21, 0.01, -0.02)","Quad","null","null","null","null","(-0.13, 0.03, -0.07)","(-0.86, -0.18, 0.49)","(-0.21, 0.01, -0.02)","Quad","","","",""
